holiday,temp,rain,snow,weather,year,month,day,hour,minute,second,actual,predicted
7,289.01,0,0,2,2017,8,26,9,0,0,3690,3089.537068
7,278.01,0,0,4,2015,10,28,12,0,0,4865,3181.11994
7,287.07,0,0,2,2017,9,26,8,0,0,6261,2947.598954
7,280.8,0,0,5,2012,12,2,16,0,0,4135,3627.381789
7,271.88,0,0,5,2016,11,27,0,0,0,969,1879.574654
7,281.54,0,0,0,2013,4,5,13,0,0,5541,3533.640038
7,286.21,0,0,5,2016,5,30,3,0,0,309,2474.859546
7,290.08,0,0,10,2017,8,3,4,0,0,896,2522.376031
7,274.51,0,0,8,2013,4,13,18,0,0,4385,3791.258463
7,285.22,0,0,1,2015,10,6,4,0,0,870,2573.686432
7,266.69,0,0,0,2017,3,2,22,0,0,1866,4166.031679
7,291.79,2.03,0,4,2018,8,24,10,0,0,4539,3188.398267
7,250.24,0,0,1,2013,2,1,18,0,0,4053,3585.282047
7,292.07,0,0,5,2018,8,17,3,0,0,408,2501.970703
7,273.17,0,0,1,2012,12,13,11,0,0,5031,3076.433064
7,273.02,0,0,0,2017,2,12,21,0,0,2208,4166.750003
7,270.01,0.25,0,4,2014,3,24,19,0,0,3001,3875.389952
7,270.8,0,0,1,2016,2,22,5,0,0,2677,2560.702357
7,295.87,0,0,4,2015,7,13,22,0,0,1963,4480.976269
7,283.46,0,0,0,2016,11,8,10,0,0,4217,3117.938994
7,293.18,0,0,1,2013,5,21,16,0,0,6768,3948.793178
7,299.07,0,0,1,2015,7,9,15,0,0,5735,3893.867282
7,275.7,0,0,0,2014,4,8,23,0,0,1204,4408.511842
7,273.01,0,0,1,2017,1,24,9,0,0,5033,2985.20749
7,293.37,0.3,0,4,2015,8,7,3,0,0,354,2581.794453
7,292.96,0,0,2,2017,6,22,16,0,0,6196,3866.15233
7,264.72,0,0,8,2017,3,13,5,0,0,2552,2349.1203
7,294.2,0,0,1,2016,9,2,19,0,0,3324,4175.996344
7,273.48,0,0,8,2016,1,29,21,0,0,2834,4064.86479
7,300.36,0,0,4,2018,5,28,19,0,0,3145,4235.098972
7,269.98,0,0,1,2013,3,1,20,0,0,3382,4052.678809
7,278.87,0,0,0,2016,2,19,21,0,0,3102,4256.858139
7,276.08,0,0,2,2017,5,1,8,0,0,5933,2877.143997
7,258.59,0,0,3,2013,1,14,12,0,0,4509,3095.089014
7,282.057,0,0,1,2016,10,12,17,0,0,5762,3777.124312
7,295.59,0,0,1,2016,8,9,7,0,0,6148,3034.948874
7,266.07,0,0,0,2018,4,4,11,0,0,4590,3054.286749
7,291.3,0,0,0,2014,7,15,21,0,0,2801,4385.967236
7,299.42,0,0,3,2017,5,13,18,0,0,3999,4166.079774
7,291.252,0,0,1,2016,10,10,22,0,0,1372,4401.129992
7,281.55,0,0,2,2017,5,20,6,0,0,1271,2742.405714
7,293.03,0,0,4,2018,8,20,21,0,0,2240,4283.069957
7,292.34,0,0,10,2017,6,22,5,0,0,2880,2665.432577
7,269.21,0,0,8,2016,2,4,14,0,0,5252,3329.61261
7,286.02,0,0,4,2017,4,15,22,0,0,3022,4359.483295
7,271.28,0,0,0,2017,11,3,5,0,0,2715,2445.688136
7,270.59,0,0,1,2016,1,6,3,0,0,475,2395.207155
7,275.55,0,0,1,2016,4,6,0,0,0,656,2126.908584
7,289.98,0,0,0,2017,10,8,11,0,0,3973,3314.93781
7,298.48,0,0,0,2015,7,18,10,0,0,3882,3403.235984
7,250.32,0,0,0,2013,1,2,6,0,0,5366,2446.164754
7,276.793,0,0,1,2014,1,23,7,0,0,5859,2882.068856
7,254.75,0,0,0,2014,2,25,20,0,0,2827,3824.427252
7,280.15,0,0,1,2013,11,20,5,0,0,2832,2590.304089
7,295.63,0,0,0,2016,8,28,22,0,0,1654,4493.523235
7,272.82,0,0,1,2018,4,11,3,0,0,374,2350.678699
7,279.82,0,0,0,2017,6,1,4,0,0,848,2555.395644
7,294.43,0,0,4,2016,8,28,11,0,0,4238,3343.817306
7,274.01,0,0,1,2017,11,18,11,0,0,4517,3040.307318
7,253,0,0,0,2017,12,25,21,0,0,2404,3700.043572
7,267.65,0,0,5,2014,1,14,6,0,0,3948,2600.766646
7,293.22,0,0,0,2017,7,16,3,0,0,486,2622.104526
7,267.46,0,0,5,2013,2,26,21,0,0,3406,4044.12799
7,287.62,0,0,0,2013,7,24,6,0,0,6168,2872.008352
7,289.94,0,0,5,2015,8,30,8,0,0,2678,2980.583074
7,282.28,0,0,1,2017,4,4,10,0,0,4147,3190.61765
7,281.65,0,0,0,2015,10,13,11,0,0,4533,3211.777968
7,262.55,0,0,3,2018,3,9,8,0,0,5947,2676.594801
7,290.16,0,0,0,2016,9,8,6,0,0,5589,2857.920824
7,293.23,0,0,0,2013,6,1,10,0,0,4694,3383.886738
7,283.86,0,0,0,2016,4,13,9,0,0,5483,3133.622203
7,275.15,0,0,4,2016,11,30,3,0,0,309,2231.677733
7,297.21,0,0,1,2017,5,5,16,0,0,6528,3976.764694
7,282.87,0,0,1,2017,9,7,8,0,0,6302,2920.73319
7,284.71,0,0,4,2016,4,21,5,0,0,2781,2688.220992
7,277.91,0,0,1,2012,10,16,9,0,0,5254,2979.709172
7,292.58,0,0,1,2014,7,19,7,0,0,2163,3020.432295
7,289.44,1.02,0,4,2018,9,5,21,0,0,2532,4230.169911
7,276.64,0,0,0,2012,11,10,0,0,0,1090,2088.499607
7,259.8,0,0,1,2016,1,16,2,0,0,738,2129.696079
7,288.53,0,0,0,2014,7,18,6,0,0,5573,2879.643085
7,276.75,0,0,8,2016,11,18,13,0,0,4409,3183.133428
7,297.92,0,0,0,2017,8,1,21,0,0,2865,4445.50404
7,283.62,0,0,2,2017,3,6,6,0,0,5673,2819.266783
7,290.28,1.51,0,4,2015,8,18,10,0,0,4390,3208.051267
7,295.38,0,0,0,2018,7,15,0,0,0,1350,2350.28789
7,285.62,0,0,10,2017,9,4,21,0,0,2186,4097.882259
7,276.31,0,0,1,2013,5,11,5,0,0,562,2639.940766
7,273.54,0,0,1,2018,3,22,3,0,0,330,2365.907912
7,298.27,0,0,1,2015,9,4,10,0,0,5025,3367.611923
7,265.7,0,0,1,2014,2,26,16,0,0,5783,3578.45506
7,293.21,0,0,1,2018,5,1,16,0,0,6900,3910.588721
7,284.17,0,0,1,2012,11,18,20,0,0,2702,4125.721384
7,290.95,0,0,5,2018,6,26,6,0,0,5381,2801.005011
7,271.15,0,0,1,2018,2,22,15,0,0,6263,3517.259711
7,303.3,0,0,1,2015,9,5,18,0,0,3665,4220.209383
7,278.88,0,0,0,2014,5,10,3,0,0,439,2486.503801
7,284.79,1.4,0,10,2016,4,24,22,0,0,1609,4255.021359
7,269.74,0,0,3,2012,12,20,9,0,0,4803,2794.304002
7,290.32,0,0,0,2013,5,1,2,0,0,283,2577.307634
7,273.34,0,0,1,2017,11,8,11,0,0,4553,3040.849925
7,284.37,0,0,1,2014,4,10,10,0,0,4857,3250.541639
7,273.87,0,0,1,2016,2,24,22,0,0,1730,4261.277064
7,292.15,10.16,0,5,2016,9,5,4,0,0,278,2622.02049
7,291.18,0,0,1,2016,6,22,1,0,0,461,2404.127434
7,298,0,0,1,2016,7,8,16,0,0,5628,3964.920909
7,291.48,0,0,4,2018,6,20,1,0,0,406,2342.237811
7,289.65,0,0,4,2017,8,26,1,0,0,758,2289.011208
7,264.75,0,0,8,2017,1,9,2,0,0,473,2093.29073
7,294.27,0,0,1,2016,6,27,20,0,0,2626,4296.927887
7,273.89,0,0,0,2017,3,21,5,0,0,2703,2593.822346
7,295.89,0,0,1,2013,8,20,11,0,0,5151,3453.61792
7,290.66,0,0,0,2016,9,19,8,0,0,5294,3048.89422
7,284.94,0,0,5,2015,11,17,18,0,0,4261,3847.899046
7,283.38,0,0,0,2016,4,15,6,0,0,5731,2831.992093
7,290.35,0,0,1,2018,7,22,7,0,0,1297,2937.301771
7,295.24,0,0,4,2014,7,12,16,0,0,4419,3899.565817
7,288.02,0,0,0,2016,11,6,19,0,0,2620,4064.285284
7,282.248,0,0,1,2014,5,15,18,0,0,4746,3978.427626
7,290.18,0,0,0,2013,8,3,1,0,0,890,2427.455379
7,249.91,0,0,1,2013,2,1,7,0,0,6681,2507.777129
7,296.39,0,0,1,2016,5,5,15,0,0,5947,3879.12792
7,262.15,0,0,0,2018,4,1,1,0,0,652,2024.941681
7,281.46,0,0,0,2014,5,22,4,0,0,781,2609.319959
7,288.29,0,0,1,2013,5,28,14,0,0,5395,3675.07516
7,301.36,0,0,1,2014,7,21,11,0,0,4698,3536.724399
7,274.95,0,0,1,2016,1,31,0,0,0,1267,2140.533549
7,274.23,0,0,4,2016,4,5,13,0,0,4876,3331.753951
7,247.15,0,0,0,2014,1,6,19,0,0,1736,3651.566861
7,286.85,0,0,1,2013,5,2,0,0,0,544,2315.665802
7,285.28,0,0,0,2017,11,27,23,0,0,955,4380.755421
7,286.47,0,0,0,2017,5,5,9,0,0,5186,3152.089112
7,293.65,0,0,5,2018,7,15,3,0,0,435,2543.198423
7,280.08,0,0,0,2018,5,12,5,0,0,809,2649.55846
7,258.51,0,0,1,2013,1,14,19,0,0,2859,3806.280875
7,261.71,0,0,8,2013,1,4,11,0,0,4787,2979.133033
7,268.48,0,0,0,2018,4,7,12,0,0,5298,3183.918186
7,266.46,0,0,3,2016,12,7,13,0,0,4956,3102.429658
7,278.15,0,0,0,2017,11,23,22,0,0,1962,4183.189295
7,292.56,0,0,0,2013,7,23,23,0,0,1199,4603.006988
7,289.75,0,0,1,2013,6,19,0,0,0,657,2324.400358
7,276.48,0,0,1,2012,10,27,12,0,0,5975,3239.99833
7,284.77,0,0,0,2013,10,16,17,0,0,6344,3863.090169
7,286.51,0,0,4,2017,10,6,18,0,0,4749,3889.428952
7,255.15,0,0,0,2018,2,11,0,0,0,1367,1846.958493
7,290.22,0,0,1,2016,8,27,21,0,0,2545,4303.117555
7,267.49,0,0,1,2013,2,9,20,0,0,2768,4024.10374
7,276.15,0,0,4,2017,3,24,4,0,0,818,2466.740033
7,273.82,0,0,5,2016,12,24,6,0,0,1030,2480.046752
7,271.58,0,0,8,2017,1,25,23,0,0,1051,4224.406982
7,274.94,0,0,5,2017,1,21,7,0,0,1868,2761.986158
7,289.22,0,0,10,2017,6,11,11,0,0,3401,3216.309223
7,255.57,0,0,0,2013,12,11,14,0,0,5231,3116.891471
7,270.22,0,0,8,2017,12,15,18,0,0,4776,3550.464915
7,291.14,0,0,0,2013,7,1,23,0,0,1250,4604.989764
7,287.38,0,0,10,2013,5,25,22,0,0,2491,4311.161664
7,295.21,0,0,0,2013,7,30,12,0,0,5353,3561.812606
7,283.649,0,0,0,2016,11,1,5,0,0,2707,2640.350233
7,292.15,0,0,4,2017,6,28,11,0,0,4621,3330.789666
7,297.16,0,0,0,2013,8,19,11,0,0,5077,3488.080402
7,290,0,0,5,2015,7,4,4,0,0,387,2634.332347
7,295.1,0.25,0,4,2018,9,2,6,0,0,1003,2853.123436
7,265.61,0,0,1,2012,11,24,20,0,0,2779,3848.32587
7,281,0,0,5,2017,10,15,1,0,0,904,2126.963347
7,285.48,0,0,0,2017,4,29,16,0,0,4874,3811.516203
7,275.48,0,0,2,2017,11,17,10,0,0,4706,2950.431184
7,277.58,0,0,1,2014,4,13,15,0,0,4211,3635.81058
7,252.77,0,0,0,2014,1,29,4,0,0,771,2247.171055
7,301.21,0,0,0,2017,7,17,12,0,0,4601,3615.469707
7,299.15,0,0,0,2013,7,4,11,0,0,3274,3548.731295
7,299.48,0,0,1,2017,6,15,13,0,0,4933,3690.976657
7,258.96,0,0,1,2014,1,17,3,0,0,395,2237.628669
7,297.75,0,0,2,2017,7,18,11,0,0,4482,3436.618455
7,285.02,0,0,5,2017,8,12,6,0,0,1474,2708.534909
7,291.65,0,0,5,2017,8,26,20,0,0,3150,4156.178842
7,294.79,0,0,5,2018,8,5,8,0,0,1903,3041.697186
7,295.36,0,0,5,2018,7,5,5,0,0,2412,2773.550513
7,290.16,0,0,4,2017,5,8,20,0,0,2729,4216.101393
7,262.94,0,0,8,2018,1,2,22,0,0,2785,4012.547219
7,291.08,0,0,0,2013,5,17,1,0,0,475,2474.363926
7,286.65,0,0,5,2014,5,9,0,0,0,630,2234.160366
7,264.61,0,0,0,2017,2,9,14,0,0,5327,3364.347628
7,272.63,0,0,8,2013,3,16,6,0,0,1329,2606.563255
7,273.29,0,0,0,2016,2,16,13,0,0,4784,3398.29067
7,291.46,2.79,0,4,2018,8,28,0,0,0,576,2204.375441
7,290.55,0,0,0,2015,8,11,23,0,0,1205,4546.238575
7,271.52,0,0,0,2016,1,5,16,0,0,6487,3692.417888
7,280.74,0,0,1,2014,4,12,23,0,0,2094,4463.150385
7,293.996,0,0,4,2016,9,21,14,0,0,4827,3621.183974
7,286.39,0,0,4,2015,10,8,15,0,0,5953,3616.782273
7,270.15,0,0,5,2016,2,2,21,0,0,918,4072.647244
7,268.72,0,0,0,2014,3,5,16,0,0,6350,3643.0789
7,291.42,0,0,5,2018,6,19,6,0,0,5483,2815.105365
7,295.28,0,0,1,2016,7,30,21,0,0,2892,4390.028248
7,276.52,0,0,1,2012,10,9,5,0,0,2678,2576.564933
7,274.22,0,0,1,2017,11,30,20,0,0,3106,3908.626481
7,289.47,0,0,5,2015,9,25,8,0,0,5805,2962.807295
7,278.55,0,0,1,2014,3,29,15,0,0,4780,3649.526482
7,264.55,0,0,1,2018,1,7,7,0,0,1024,2672.261694
7,274.16,0,0,8,2017,1,30,19,0,0,2772,3866.872739
7,282.35,0,0,0,2017,4,29,12,0,0,5252,3375.714556
7,258.42,0,0,1,2013,1,14,20,0,0,2298,3902.482445
7,262.53,0,0,1,2013,1,3,7,0,0,6431,2706.186682
7,271,0,0,1,2017,11,11,4,0,0,555,2320.941967
7,291.94,0,0,5,2018,8,8,0,0,0,643,2216.820545
7,283.15,0,0,2,2017,5,21,12,0,0,4689,3349.851245
7,274.43,0,0,1,2013,4,18,2,0,0,264,2328.762271
7,257.93,0,0,8,2016,1,11,17,0,0,5310,3466.182522
7,252.72,0,0,0,2018,1,4,5,0,0,2757,2322.342143
7,260.34,0.25,0,4,2013,12,8,17,0,0,3257,3422.783378
7,271.77,0,0,1,2013,3,30,4,0,0,339,2488.603441
7,298.08,0,0,1,2018,6,6,20,0,0,3157,4350.574234
7,267.96,0,0,8,2016,12,6,17,0,0,6232,3441.086367
7,262.76,0,0,1,2014,1,25,3,0,0,369,2284.88767
7,285.2,0,0,5,2012,10,25,7,0,0,6036,2822.408311
7,269.79,0,0,8,2018,2,23,3,0,0,368,2222.049471
7,296.16,0,0,0,2017,7,7,1,0,0,452,2479.329393
7,289.26,0,0,4,2016,6,3,7,0,0,6459,2936.187818
7,286.75,0,0,4,2012,10,23,13,0,0,4945,3447.095189
7,292.35,0,0,1,2016,7,8,2,0,0,305,2517.131024
7,262.35,0,0,3,2018,1,31,23,0,0,1402,4145.839344
7,291.49,0,0,1,2014,7,27,7,0,0,1150,2996.239337
7,286.93,0,0,4,2013,5,22,16,0,0,6702,3811.81932
7,282.42,0,0,0,2015,10,22,20,0,0,3094,4091.379533
7,269.22,0,0,3,2016,1,14,20,0,0,2826,3994.961358
7,273.39,0,0,5,2013,4,12,11,0,0,5071,3137.926508
7,266.93,0,0,1,2015,11,29,6,0,0,715,2461.629577
7,268.72,0,0,8,2013,3,5,23,0,0,994,4218.579544
7,286.48,0,0,0,2018,4,28,19,0,0,3764,4107.849639
7,269.57,0,0,0,2013,2,9,14,0,0,4710,3484.268746
7,266.87,0,0,1,2016,1,5,3,0,0,309,2341.884318
7,294.48,0,0,1,2017,5,27,19,0,0,2988,4206.69264
7,260.48,0,0,0,2016,2,9,10,0,0,4253,2925.795711
7,275.15,0,0,1,2018,3,21,15,0,0,5863,3560.665894
7,289.42,0,0,5,2017,8,30,6,0,0,6003,2754.228473
7,289.51,0,0,4,2016,9,16,6,0,0,5391,2780.668382
7,283.88,0,0,0,2013,4,28,1,0,0,819,2373.867267
7,293,0,0,1,2013,4,30,13,0,0,5005,3660.388322
7,260.07,0.76,0,4,2013,12,24,22,0,0,2010,3889.955367
7,258.44,0,0,0,2017,2,3,8,0,0,5861,2695.292205
7,269.42,0,0,1,2013,3,6,20,0,0,3072,4039.329897
7,274.28,0,0,5,2016,11,24,10,0,0,2243,2892.909235
7,270.22,0,0,5,2017,12,18,2,0,0,260,2031.715482
7,303.5,0,0,1,2016,7,5,14,0,0,4346,3853.352589
7,257.91,0,0,1,2013,2,16,7,0,0,1856,2609.173126
7,285.86,0,0,2,2015,11,18,2,0,0,292,2344.659028
7,271.08,0,0,3,2018,1,25,23,0,0,1216,4279.600347
7,301.15,0,0,1,2013,7,2,15,0,0,6041,3955.215883
7,278.48,0,0,4,2018,4,11,22,0,0,1603,4241.581364
7,281.35,0,0,1,2013,9,21,5,0,0,919,2638.954023
7,264.44,0,0,1,2017,12,24,3,0,0,374,2098.06478
7,260.58,0,0,1,2018,2,13,4,0,0,885,2299.428716
7,279.62,0,0,0,2015,10,1,0,0,0,544,2121.831959
7,276.35,0,0,4,2017,3,24,2,0,0,313,2274.629129
7,284.59,0,0,1,2016,7,1,7,0,0,5217,2898.559017
7,295.24,0,0,1,2016,7,11,3,0,0,342,2653.77615
7,284,0,0,4,2015,10,23,6,0,0,5525,2688.711389
7,276.27,0,0,5,2017,1,22,17,0,0,3839,3755.553037
7,276.32,0.51,0,4,2015,12,20,12,0,0,4075,3132.609064
7,249.5,0,0,0,2017,12,31,22,0,0,2041,3740.219196
7,285.93,0,0,4,2017,8,3,13,0,0,5104,3428.619623
7,262.23,0,0,0,2018,3,8,2,0,0,260,2132.468965
7,259.15,0,0,8,2013,12,9,2,0,0,231,1882.091372
7,283.33,0,0,1,2016,5,20,5,0,0,2714,2697.631931
7,286.3,0,0,5,2013,5,29,11,0,0,4811,3292.925709
7,280.58,0,0,1,2014,3,10,10,0,0,4122,3211.2372
7,290.18,0.93,0,2,2018,8,28,11,0,0,4678,3287.85862
7,272.46,0,0,3,2018,3,20,16,0,0,6609,3590.165553
7,270.87,0,0,0,2017,12,2,22,0,0,2623,4082.438878
7,269.29,0,0,1,2014,3,8,12,0,0,5177,3243.369168
7,292.35,0,0,10,2018,6,26,3,0,0,353,2454.55082
7,298.48,0,0,1,2017,9,13,11,0,0,4677,3435.174591
7,294.82,0.6,0,4,2014,7,6,6,0,0,790,2924.539742
7,276.793,0,0,1,2014,1,17,21,0,0,2614,4253.501303
7,276.21,0,0,4,2016,12,5,15,0,0,5586,3427.122831
7,297.88,0,0,0,2014,7,17,13,0,0,5333,3699.913621
7,293.89,0,0,4,2018,5,25,0,0,0,648,2290.843948
7,270.02,0,0,5,2016,2,6,2,0,0,704,2213.798581
7,282.23,0,0,0,2015,11,1,23,0,0,878,4386.777062
7,298.84,0,0,1,2016,7,26,21,0,0,2636,4446.179462
7,259.3,0,0,1,2018,2,2,14,0,0,5487,3267.257719
7,294.55,0,0,1,2017,6,23,15,0,0,5606,3805.707458
7,301.43,0,0,1,2018,8,5,14,0,0,4396,3783.308407
7,276.3,0,0,0,2013,5,13,2,0,0,227,2360.050402
7,294.73,0,0,5,2016,7,22,3,0,0,478,2575.469603
7,281.65,0,0,1,2014,4,20,6,0,0,746,2810.398303
7,278.29,0,0,1,2018,3,18,18,0,0,3868,3902.196787
7,274.88,0,0,5,2017,1,21,5,0,0,639,2566.076173
7,292.46,0,0,0,2017,4,22,15,0,0,4732,3823.223081
7,302.41,0,0,1,2018,8,10,14,0,0,5367,3792.461748
7,291.87,0,0,5,2017,8,9,15,0,0,5434,3689.375597
7,294.73,0,0,2,2017,6,11,17,0,0,4137,4000.89775
7,296.48,0,0,0,2016,8,6,11,0,0,4826,3455.99191
7,291.29,0,0,5,2017,8,21,2,0,0,268,2400.785383
7,275.85,0,0,1,2013,11,25,18,0,0,4183,3790.02313
7,303.56,0,0,1,2014,5,30,17,0,0,5701,4176.819969
7,276.87,0,0,2,2015,12,13,8,0,0,1656,2787.490086
7,267.23,0,0,1,2013,2,9,19,0,0,3334,3922.788021
7,298.28,0,0,1,2015,8,3,15,0,0,5664,3872.448965
7,252.36,0,0,0,2016,1,12,10,0,0,4070,2820.122186
7,289.13,0,0,0,2013,10,11,1,0,0,408,2371.697929
7,296.09,0,0,4,2017,7,9,22,0,0,1722,4464.600732
7,291.36,0,0,0,2015,10,11,0,0,0,1143,2283.042559
7,281.25,0,0,4,2012,10,10,7,0,0,6793,2795.062491
7,272.95,0,0,0,2013,4,14,22,0,0,1418,4276.474663
7,293.22,0.51,0,2,2015,9,23,17,0,0,6145,3942.000591
7,270.02,0,0,1,2018,3,23,8,0,0,5885,2801.024121
7,272.02,0.3,0,4,2014,3,28,4,0,0,799,2437.88368
7,275.86,0,0,1,2017,4,11,11,0,0,4747,3187.093409
7,295.75,0,0,1,2016,8,3,2,0,0,667,2555.903114
7,274.96,0,0,5,2016,11,25,11,0,0,3427,2999.328677
7,297.888,0,0,0,2016,7,20,0,0,0,588,2405.491306
7,290.88,0,0,5,2015,7,4,1,0,0,851,2354.640867
7,297.9,0,0,1,2014,6,10,15,0,0,5703,3903.674224
7,274.94,0,0,1,2017,1,21,6,0,0,1110,2723.958219
7,280.07,0,0,0,2017,10,5,0,0,0,529,2100.551109
7,272.97,0,0,1,2016,4,2,22,0,0,2938,4238.709038
7,255.28,0,0,0,2016,2,11,3,0,0,329,2165.131109
7,287.63,0,0,0,2017,5,6,0,0,0,1418,2290.355874
7,299.83,0,0,1,2013,7,23,12,0,0,5365,3621.679974
7,289.92,0,0,4,2016,9,22,10,0,0,4434,3170.52626
7,270.01,0,0,0,2017,11,3,8,0,0,5784,2719.680994
7,299.22,0,0,1,2014,6,4,15,0,0,6128,3929.161399
7,288.45,0,0,0,2016,9,3,2,0,0,721,2448.034282
7,285.78,0,0,1,2016,10,16,1,0,0,947,2267.125028
7,267.79,0,0,0,2016,12,28,4,0,0,931,2267.131861
7,272.58,0,0,8,2013,4,20,2,0,0,571,2195.558612
7,296.62,0,0,1,2018,9,16,9,0,0,3039,3198.001925
7,294.49,25.46,0,5,2015,8,16,21,0,0,2118,4332.547782
7,280.09,0.64,0,4,2014,4,24,19,0,0,3473,4006.653477
7,287.66,0,0,0,2017,6,21,0,0,0,731,2259.220923
7,274.54,0,0,0,2018,1,21,0,0,0,1830,2136.024249
7,271.69,0,0,8,2018,4,2,20,0,0,2159,3897.144207
7,293.51,0,0,0,2018,7,8,7,0,0,1084,3012.812968
7,297.407,0,0,0,2018,5,28,4,0,0,314,2788.689315
7,301.58,0,0,1,2018,8,9,19,0,0,3530,4268.950351
7,273.39,0,0,5,2013,4,19,13,0,0,4871,3325.726998
7,290.53,0,0,10,2017,10,3,1,0,0,332,2204.252488
7,272.58,0,0,1,2017,11,8,10,0,0,4195,2932.22828
7,287.15,0,0,4,2013,9,15,2,0,0,516,2392.735863
7,299.95,0,0,1,2018,7,13,19,0,0,3664,4257.074494
7,274.46,0,0,8,2016,3,23,11,0,0,4725,3078.0686
7,279.68,0,0,5,2015,10,10,0,0,0,1045,2039.048503
7,285.75,0,0,0,2013,8,16,7,0,0,6585,2934.392381
7,290.14,0.7,0,4,2016,8,20,12,0,0,4165,3387.005835
7,287.77,0,0,1,2015,10,15,14,0,0,5353,3576.813732
7,291.37,0,0,0,2015,7,29,4,0,0,899,2702.880086
7,293.88,0,0,1,2017,9,20,11,0,0,4890,3360.727285
7,290.36,0,0,0,2018,7,18,1,0,0,410,2371.353262
7,278.35,0,0,0,2017,3,4,16,0,0,4843,3749.239549
7,296.03,0,0,1,2014,5,31,8,0,0,3475,3188.109731
7,292.83,0.25,0,5,2018,9,2,23,0,0,1475,4462.865185
7,300.18,0,0,0,2014,6,11,18,0,0,4846,4243.378079
7,285.215,0,0,1,2017,2,19,22,0,0,1580,4420.353224
7,287.06,0,0,0,2013,9,26,2,0,0,270,2439.543691
7,286.87,0,0,0,2017,10,8,21,0,0,2286,4244.661319
7,284.07,0,0,0,2017,9,6,23,0,0,1117,4416.922398
7,282.7,0,0,1,2016,11,7,6,0,0,5671,2702.928518
7,269.82,0,0,5,2013,2,8,14,0,0,5642,3414.594091
7,282.55,0,0,0,2017,4,7,10,0,0,4805,3206.33526
7,255.39,0,0,1,2014,1,26,20,0,0,1695,3833.947891
3,292.43,0.25,0,5,2018,9,3,0,0,0,962,1557.347392
7,265.42,0,0,5,2017,3,13,2,0,0,282,2111.41521
7,269.02,0,0,8,2017,12,9,3,0,0,389,2076.380666
7,270.61,0,0,8,2017,11,21,6,0,0,5793,2395.838847
7,275.96,0,0,1,2013,4,10,6,0,0,5543,2749.450993
7,297.08,0,0,4,2018,5,28,23,0,0,1141,4577.238644
7,281.44,0,0,1,2016,5,8,0,0,0,1620,2194.831404
7,286.57,0.47,0,4,2014,6,7,14,0,0,5080,3599.149437
7,257.91,0,0,1,2013,12,11,0,0,0,709,1770.978113
7,270.24,0,0,1,2013,12,2,0,0,0,518,1960.44155
7,268.63,0,0,1,2014,2,13,11,0,0,4732,3147.116917
7,299.49,0,0,1,2013,7,17,23,0,0,1311,4695.594481
7,265.16,0,0,5,2013,1,3,17,0,0,5782,3660.293526
7,278.89,0,0,4,2017,4,26,4,0,0,826,2488.635516
7,260.79,0,0,8,2016,12,16,10,0,0,4199,2643.370376
7,273.02,0,0,3,2017,1,3,2,0,0,400,2294.691153
7,294.29,0,0,0,2017,7,27,23,0,0,1755,4576.706145
7,285.62,0,0,1,2016,9,28,10,0,0,4253,3146.112288
7,266.34,0,0,3,2014,1,14,9,0,0,3746,2903.919379
7,268.76,0,0,8,2013,2,23,20,0,0,2782,3924.090002
7,268.87,0,0,1,2014,3,5,15,0,0,5760,3532.881866
7,289.43,0,0,5,2017,7,11,4,0,0,877,2595.047643
7,290.367,0,0,0,2016,10,22,16,0,0,4603,3805.571796
7,277.12,0,0,8,2013,4,23,15,0,0,5544,3526.512939
7,254.65,0,0,1,2013,12,15,3,0,0,329,2011.760365
7,288.22,0,0,0,2017,6,24,1,0,0,871,2361.820433
7,283.54,0,0,1,2018,9,28,12,0,0,5066,3287.029745
7,296.28,0,0,0,2018,7,24,10,0,0,4386,3329.305633
7,293.72,0,0,4,2016,9,7,12,0,0,4442,3436.583397
7,298.94,0,0,1,2015,6,28,14,0,0,4571,3790.893744
7,293.82,0,0,0,2017,8,22,20,0,0,3234,4266.380455
7,259.34,0,0,5,2018,1,15,5,0,0,2183,2333.345931
7,281.14,0,0,5,2015,9,12,1,0,0,580,2171.906418
7,267.58,0,0,8,2016,1,15,4,0,0,829,2335.337599
7,290.5,0,0,4,2016,8,20,0,0,0,1192,2221.975757
7,265.67,0,0,1,2013,11,29,9,0,0,3107,2759.491718
7,297.41,0,0,1,2016,8,19,14,0,0,5347,3733.826356
7,289.94,0,0,0,2017,8,30,8,0,0,6079,3031.220783
7,291.99,0,0,0,2018,7,16,8,0,0,5647,3079.85355
7,251.15,0,0,0,2016,12,18,16,0,0,3869,3204.522826
7,283.09,0,0,0,2017,4,11,20,0,0,2987,4185.259011
7,281,0,0,1,2012,10,19,12,0,0,4489,3314.309943
7,268.97,0,0,1,2014,3,20,7,0,0,6469,2738.711132
7,272.18,0,0,8,2012,12,10,6,0,0,3902,2473.378687
7,299.01,0,0,1,2018,7,30,20,0,0,2911,4323.290657
7,285.56,0,0,1,2013,6,7,14,0,0,5659,3640.808673
7,288.18,0,0,1,2014,6,9,0,0,0,716,2299.930717
7,287.45,0,0,1,2016,7,9,6,0,0,1474,2834.566239
7,281.69,0,0,1,2017,4,14,4,0,0,834,2586.564286
7,298.17,0,0,0,2016,7,13,11,0,0,4449,3489.527639
7,276.65,0,0,4,2017,5,1,17,0,0,5571,3733.378137
